"http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10941073_707842655995178_773513525_s.mp4","901757777293814779_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xfa1/t50.2886-16/10938725_773082902745135_114558034_s.mp4","901754836356901823_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10941073_785094728250068_141953371_s.mp4","901082137515206896_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10944915_1389915594645988_555882503_s.mp4","901080008461330606_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10938340_1535154333427518_1163747101_s.mp4","901057420221688512_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10941630_742951715820390_1255347575_s.mp4","901048483107776998_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xfa1/t50.2886-16/10938335_336099139927352_1158507061_s.mp4","901042255765907802_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10944262_912254995460911_1439097183_s.mp4","901039829621090592_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10938381_1555941687977208_2065199980_s.mp4","901037891634538742_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10938186_276468589143834_1744743466_s.mp4","901031992600680983_1521798701"
"http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10942969_765847533491637_2034278569_s.mp4","900926478106109011_521644232"
"http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10944079_679423668844896_1983982004_s.mp4","900912087235767125_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xfa1/t50.2886-16/10938803_368456236660224_2120243124_s.mp4","900907703777045194_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10943013_845653655500906_551926411_s.mp4","900906054132116123_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10944096_384306838410673_2022479280_s.mp4","900904629201218157_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xfa1/t50.2886-16/10944278_640147822779283_1299588711_s.mp4","900903365641972291_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xfa1/t50.2886-16/10944110_328712093988492_1144495394_s.mp4","900901734493923849_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10938369_1577725195798531_149863443_s.mp4","900864038572599543_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10944282_1594967317385532_284220884_s.mp4","900765074257638851_1600423356"
"http://scontent-b.cdninstagram.com/hphotos-xfa1/t50.2886-16/10941365_1402607173368109_559415089_s.mp4","899599939553405126_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10894599_901136976574416_954781381_s.mp4","899595934211188839_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10938348_822719714461149_1297724475_s.mp4","900375916923530181_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10944250_1580112465559016_1691273316_s.mp4","900360552978262636_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10944414_1528575174073596_327693454_s.mp4","900354133881203126_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xfa1/t50.2886-16/10894733_341385192722904_1972871883_s.mp4","900352196733512059_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xfa1/t50.2886-16/10941641_643522849110178_52918653_s.mp4","900349671527622969_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10941600_767708553307026_849095949_s.mp4","900345167340054753_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xfa1/t50.2886-16/10938461_655545904592295_1757974563_s.mp4","900343248345311391_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xfa1/t50.2886-16/10940930_768623239895716_127176016_s.mp4","899605352889919818_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10941576_333950636799762_924586380_s.mp4","899594644580149322_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10940941_748966721859748_536197707_s.mp4","899593288779769893_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xfa1/t50.2886-16/10938551_325487847653366_520425452_s.mp4","899559219396290884_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10889361_751295084947356_308177454_s.mp4","897473929752029903_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10931787_773088069433366_218454974_s.mp4","897470945286630032_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10927039_763123710391017_870978390_s.mp4","897334925190703944_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10927018_324898621037228_1538308631_s.mp4","895759310234757628_187614777"
"http://scontent-b.cdninstagram.com/hphotos-xfa1/t50.2886-16/10927079_814204135292688_1291776384_s.mp4","896638871650642801_1457335713"
"http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10926946_1541315799475210_1303638067_s.mp4","896637393502415702_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10931977_326173914239285_1628697601_s.mp4","896635307498875693_1457335713"
"http://scontent-b.cdninstagram.com/hphotos-xfa1/t50.2886-16/10889504_653317054776673_1011230777_s.mp4","896633462843976446_1457335713"
